_id,name,sku,description,price,discount_price,category,gender,stock,featured,trending,season,sizes,colors,material,tags,release_date,weight,images,created_at,updated_at,sales_volume,sales_date
8ba0e75c6cf4400498b2f824,We Pants,SKU11295,This is the description for We Pants.,113.31,,Pants,Unisex,63,False,False,Winter,"M,L","Black,Green,Blue,White",Cotton,new,2023-11-14,0.64,https://images.unsplash.com/photo-1581515281255-18b6d1193a3e,2023-10-16,2023-10-18,438,2024-05-01
ebfe6fd478dc4554871eda52,Down Pants,SKU11296,This is the description for Down Pants.,22.41,13.8,Accessories,Female,53,True,False,Summer,XL,"Black,Blue,Green,Red",Polyester,"formal,casual,new",2023-11-11,1.49,https://images.unsplash.com/photo-1523275335684-37898b6baf30,2023-10-25,2023-11-18,372,2024-08-28
7b6e54abbf2b46098f79f2b9,Just Pants,SKU11297,This is the description for Just Pants.,92.15,,Pants,Unisex,52,False,True,Autumn,S,"Green,Blue,Red,White",Leather,sale,2024-05-31,1.6,https://images.unsplash.com/photo-1581515281255-18b6d1193a3e,2024-05-08,2024-06-07,481,2025-02-23
a7027edd6f5c4adfb180c628,Star Sneakers,SKU11298,This is the description for Star Sneakers.,291.74,,Accessories,Unisex,32,False,False,Summer,"S,M","Blue,Red",Polyester,"new,formal",2023-01-24,1.06,https://images.unsplash.com/photo-1523275335684-37898b6baf30,2023-01-10,2023-01-22,340,2023-12-18
ecff037b7388408da41ad560,Hear Pants,SKU11299,This is the description for Hear Pants.,69.96,58.38,Shirts,Male,20,False,True,Spring,"L,S","Black,Red,Blue",Leather,"casual,sale,formal",2023-11-19,1.5,https://images.unsplash.com/photo-1581574209463-3b6b0d0c4a07,2023-10-22,2023-11-08,139,2025-01-20
92286a95402342d89c90d86c,Cost Sneakers,SKU11300,This is the description for Cost Sneakers.,171.19,141.61,Shirts,Female,64,True,True,Summer,"S,M,L,XL",Black,Leather,new,2022-11-26,1.25,https://images.unsplash.com/photo-1581574209463-3b6b0d0c4a07,2022-11-14,2022-11-17,133,2023-02-15
2681e4f0aa8e452e8164d087,Soldier Jacket,SKU11301,This is the description for Soldier Jacket.,110.02,,Shoes,Male,78,True,True,Winter,S,"White,Black",Wool,formal,2022-01-06,1.73,https://images.unsplash.com/photo-1600185365483-26d7d93d6a5c,2022-01-05,2022-01-27,31,2024-05-08
83b4bea3a41647729ea45d4c,Per Jacket,SKU11302,This is the description for Per Jacket.,142.7,,Pants,Unisex,83,False,False,Autumn,"S,L,M,XL","Red,Green,Black,White,Blue",Wool,"new,casual,formal",2023-08-09,0.89,https://images.unsplash.com/photo-1581515281255-18b6d1193a3e,2023-08-01,2023-08-04,490,2023-12-25
bfdf2da5cf57428db7f628b2,Cultural Sneakers,SKU11303,This is the description for Cultural Sneakers.,57.93,,Shoes,Unisex,29,False,False,Winter,"L,XL,S,M","White,Black,Blue,Green",Polyester,"bestseller,new",2022-10-23,0.27,https://images.unsplash.com/photo-1600185365483-26d7d93d6a5c,2022-10-06,2022-10-09,333,2023-04-15
b8c39a1510fe41edb7e54eb4,Hot Sneakers,SKU11304,This is the description for Hot Sneakers.,267.81,229.38,Pants,Male,88,True,True,Summer,"XL,S","Blue,Black,White",Wool,new,2024-09-06,1.87,https://images.unsplash.com/photo-1581515281255-18b6d1193a3e,2024-08-31,2024-09-22,60,2025-03-03
7d3baf9cabd84dcea829740a,Value Shirt,SKU11305,This is the description for Value Shirt.,81.8,44.17,Pants,Male,24,True,False,Autumn,"L,XL,S,M","Green,Black,Blue",Polyester,"sale,bestseller",2024-09-09,0.13,https://images.unsplash.com/photo-1581515281255-18b6d1193a3e,2024-08-25,2024-09-02,113,2024-09-12
112704393138471bbc4fb6ce,Difficult Shirt,SKU11306,This is the description for Difficult Shirt.,47.04,33.44,Pants,Unisex,81,True,False,Winter,"S,XL,M","Blue,Red,White,Black",Leather,new,2023-01-29,1.13,https://images.unsplash.com/photo-1581515281255-18b6d1193a3e,2023-01-05,2023-01-29,171,2023-07-11
5b1ab82e1efe45e49893c2dd,Nothing Shirt,SKU11307,This is the description for Nothing Shirt.,159.14,80.58,Shirts,Unisex,65,True,True,Winter,"L,M,S,XL","Green,Black,Blue,Red,White",Cotton,"bestseller,new",2024-02-05,0.45,https://images.unsplash.com/photo-1581574209463-3b6b0d0c4a07,2024-01-12,2024-01-24,500,2024-06-14
057dfbf4f686494bbb742893,Return Bag,SKU11308,This is the description for Return Bag.,124.78,106.93,Pants,Female,43,False,True,Autumn,"M,S,L","Red,White",Cotton,formal,2023-10-23,0.25,https://images.unsplash.com/photo-1581515281255-18b6d1193a3e,2023-10-09,2023-10-11,247,2024-11-02
3e58834166284a0abc2903b4,Wrong Shirt,SKU11309,This is the description for Wrong Shirt.,100.56,73.0,Shoes,Male,9,True,True,Autumn,S,Blue,Wool,"casual,formal",2024-11-05,1.48,https://images.unsplash.com/photo-1600185365483-26d7d93d6a5c,2024-10-18,2024-11-11,446,2024-11-22
b1b58468002a4f2aa73b47b3,Relate Shirt,SKU11310,This is the description for Relate Shirt.,44.58,28.47,Shirts,Unisex,65,False,True,Winter,"L,M","Black,Green",Leather,"casual,bestseller",2023-03-19,1.25,https://images.unsplash.com/photo-1581574209463-3b6b0d0c4a07,2023-03-11,2023-03-22,61,2024-04-07
bc3e5a62c2dd4179a161ce7c,Act Bag,SKU11311,This is the description for Act Bag.,186.74,,Accessories,Female,60,False,False,Winter,S,"Blue,Black,White,Green,Red",Wool,"casual,sale,new",2024-11-20,1.8,https://images.unsplash.com/photo-1523275335684-37898b6baf30,2024-11-19,2024-11-26,372,2025-01-26
16de7e3bada142c5a884ebe2,North Pants,SKU11312,This is the description for North Pants.,160.35,139.81,Shirts,Unisex,87,True,False,Summer,XL,"Green,Black,Red,Blue,White",Wool,formal,2022-12-05,0.95,https://images.unsplash.com/photo-1581574209463-3b6b0d0c4a07,2022-11-20,2022-12-14,288,2024-05-31
9104924887f14361a9ee45bf,Record Pants,SKU11313,This is the description for Record Pants.,275.71,,Accessories,Unisex,60,False,False,Spring,"L,M","Green,White,Blue,Red,Black",Wool,"formal,casual,bestseller",2022-07-08,0.43,https://images.unsplash.com/photo-1523275335684-37898b6baf30,2022-07-07,2022-07-11,108,2023-04-03
1295b88417bb4ae08c98a044,Style Sneakers,SKU11314,This is the description for Style Sneakers.,137.54,89.37,Shoes,Female,84,True,True,Winter,"M,S,XL","Black,Blue",Leather,new,2022-09-07,0.6,https://images.unsplash.com/photo-1600185365483-26d7d93d6a5c,2022-08-29,2022-08-31,318,2023-08-26
2a6eea56e29043e4a8e5b630,Between Bag,SKU11315,This is the description for Between Bag.,72.4,42.7,Pants,Female,48,True,False,Autumn,XL,"Red,Green",Polyester,"sale,formal",2023-07-01,0.6,https://images.unsplash.com/photo-1581515281255-18b6d1193a3e,2023-06-12,2023-06-21,38,2025-03-03
927225bd8a95463e9ce175ee,Live Bag,SKU11316,This is the description for Live Bag.,106.66,57.08,Accessories,Female,21,True,False,Winter,S,"Blue,Black,White",Wool,bestseller,2023-09-05,1.56,https://images.unsplash.com/photo-1523275335684-37898b6baf30,2023-08-15,2023-08-20,459,2024-10-05
8636beb0880342b298d34c5d,Large Shirt,SKU11317,This is the description for Large Shirt.,242.72,165.58,Accessories,Male,96,True,True,Autumn,"L,M,XL","Green,White,Blue",Polyester,"casual,formal,sale",2022-12-07,0.52,https://images.unsplash.com/photo-1523275335684-37898b6baf30,2022-11-09,2022-11-26,2,2023-03-20
28e4576ab20e4428b16a9639,Most Bag,SKU11318,This is the description for Most Bag.,192.87,103.56,Accessories,Male,26,False,True,Autumn,M,Black,Cotton,"new,bestseller",2022-02-16,0.79,https://images.unsplash.com/photo-1523275335684-37898b6baf30,2022-02-12,2022-02-19,0,2023-09-20
f9aaa059f4194ade8fa3d387,Early Pants,SKU11319,This is the description for Early Pants.,216.64,193.68,Shoes,Unisex,89,True,False,Summer,S,"Blue,Red,Green",Wool,sale,2023-05-13,0.36,https://images.unsplash.com/photo-1600185365483-26d7d93d6a5c,2023-05-12,2023-05-20,435,2024-08-13
c3f8d7deda824423a5839cf1,Tv Pants,SKU11320,This is the description for Tv Pants.,63.14,31.98,Accessories,Unisex,52,False,True,Winter,"M,XL","Red,Black,White,Blue",Wool,"new,bestseller,sale",2022-07-02,0.72,https://images.unsplash.com/photo-1523275335684-37898b6baf30,2022-06-21,2022-07-08,78,2024-10-13
9c98c4a836b046ee83753a0e,Campaign Bag,SKU11321,This is the description for Campaign Bag.,19.82,,Pants,Male,93,False,True,Winter,"M,XL,S",Red,Cotton,sale,2024-02-02,1.75,https://images.unsplash.com/photo-1581515281255-18b6d1193a3e,2024-01-08,2024-01-10,204,2024-09-04
c9a5c3bb40794e3dbdddc52d,Or Bag,SKU11322,This is the description for Or Bag.,191.82,126.39,Pants,Unisex,57,False,True,Winter,"S,XL,M","Black,Blue",Wool,"formal,sale,bestseller",2023-12-10,0.3,https://images.unsplash.com/photo-1581515281255-18b6d1193a3e,2023-12-06,2023-12-27,102,2025-01-31
d57d9d270703479c8353cefd,Lose Shirt,SKU11323,This is the description for Lose Shirt.,264.22,148.57,Shoes,Unisex,60,True,True,Autumn,"L,S","Blue,Green,Red,White,Black",Wool,"bestseller,casual,new",2022-10-16,0.62,https://images.unsplash.com/photo-1600185365483-26d7d93d6a5c,2022-10-01,2022-10-09,329,2023-05-24
82df8ad6ea354033b1315598,Best Sneakers,SKU11324,This is the description for Best Sneakers.,18.84,11.27,Pants,Male,36,False,True,Autumn,M,"Black,Red,Blue,Green",Leather,"bestseller,sale,formal",2022-08-19,1.1,https://images.unsplash.com/photo-1581515281255-18b6d1193a3e,2022-07-20,2022-07-25,498,2022-09-19
f6d906d574cf46268414f751,Building Sneakers,SKU11325,This is the description for Building Sneakers.,274.67,225.47,Shoes,Unisex,6,True,False,Summer,"XL,S,M,L","Red,Blue,Green,Black",Polyester,"bestseller,formal,new",2024-11-16,0.75,https://images.unsplash.com/photo-1600185365483-26d7d93d6a5c,2024-11-15,2024-11-18,191,2024-11-23
65be0192797e4350b7e61420,Chair Pants,SKU11326,This is the description for Chair Pants.,46.5,25.3,Shoes,Female,13,True,False,Winter,"M,XL,L","Green,White,Red,Blue",Cotton,new,2023-12-07,1.03,https://images.unsplash.com/photo-1600185365483-26d7d93d6a5c,2023-11-13,2023-11-20,63,2024-06-09
b431d645c7634969a4edcb48,Marriage Jacket,SKU11327,This is the description for Marriage Jacket.,243.27,176.1,Accessories,Female,12,False,True,Spring,M,"Blue,Red,Black,White,Green",Polyester,new,2022-10-08,1.9,https://images.unsplash.com/photo-1523275335684-37898b6baf30,2022-09-09,2022-09-22,188,2023-04-09
c37750a709ac4cc088e46477,Reflect Sneakers,SKU11328,This is the description for Reflect Sneakers.,24.85,16.24,Accessories,Male,62,True,True,Autumn,"L,S,XL",Black,Wool,"casual,sale",2024-07-27,1.22,https://images.unsplash.com/photo-1523275335684-37898b6baf30,2024-07-09,2024-07-27,104,2024-08-06
4b6b6b0b8b3a4404acaad165,Down Shirt,SKU11329,This is the description for Down Shirt.,284.02,,Accessories,Female,75,True,False,Summer,"XL,S,M","Green,Red,White",Wool,"bestseller,sale",2022-02-20,1.75,https://images.unsplash.com/photo-1523275335684-37898b6baf30,2022-01-26,2022-02-15,112,2024-11-30
468cea9440f74d3eaf1b418d,Foreign Pants,SKU11330,This is the description for Foreign Pants.,226.78,127.92,Shoes,Unisex,46,True,False,Summer,"XL,S,L,M",White,Leather,"new,formal",2022-06-16,0.15,https://images.unsplash.com/photo-1600185365483-26d7d93d6a5c,2022-06-16,2022-06-22,102,2022-12-10
9f7ccb3c9a924ec1a6caec0d,Meet Shirt,SKU11331,This is the description for Meet Shirt.,81.21,,Pants,Unisex,31,True,True,Summer,XL,White,Leather,"sale,bestseller",2022-06-23,1.67,https://images.unsplash.com/photo-1581515281255-18b6d1193a3e,2022-06-10,2022-06-27,116,2023-04-03
a531b83098d5421aa2b70b18,Own Bag,SKU11332,This is the description for Own Bag.,15.07,9.81,Accessories,Unisex,65,True,True,Winter,"M,S,L","Blue,Red,Black,White",Leather,"casual,bestseller,new",2023-01-17,1.75,https://images.unsplash.com/photo-1523275335684-37898b6baf30,2022-12-21,2022-12-22,167,2023-07-07
e5ad30dd84a64c6f89e539e5,Father Bag,SKU11333,This is the description for Father Bag.,236.17,165.4,Shoes,Female,1,False,False,Summer,"XL,M,L,S","Green,Black,Blue,Red,White",Polyester,"new,formal",2023-07-05,1.84,https://images.unsplash.com/photo-1600185365483-26d7d93d6a5c,2023-06-06,2023-06-23,255,2023-11-18
de7ac58b43b34bb3b98c3614,Rock Shirt,SKU11334,This is the description for Rock Shirt.,239.69,145.76,Shirts,Male,75,False,False,Summer,"XL,M,S,L","Black,White,Blue,Red",Polyester,"sale,casual,bestseller",2022-01-01,1.32,https://images.unsplash.com/photo-1581574209463-3b6b0d0c4a07,2021-12-15,2021-12-30,326,2023-11-18
522b87ea58014e8c985e4067,Lot Pants,SKU11335,This is the description for Lot Pants.,131.03,77.23,Pants,Male,11,False,False,Autumn,"XL,S","Red,Black",Wool,"formal,bestseller,sale",2022-03-09,1.26,https://images.unsplash.com/photo-1581515281255-18b6d1193a3e,2022-02-15,2022-03-08,479,2024-12-04
47d2340ca0ed409fa3eb845a,Note Jacket,SKU11336,This is the description for Note Jacket.,30.24,,Accessories,Female,81,False,True,Autumn,"S,XL","Red,Green,Blue",Leather,"casual,bestseller",2023-09-08,1.51,https://images.unsplash.com/photo-1523275335684-37898b6baf30,2023-08-24,2023-08-26,192,2025-01-30
4116f552b8e848279275f053,Realize Bag,SKU11337,This is the description for Realize Bag.,263.77,,Accessories,Male,9,False,False,Summer,M,Blue,Leather,"sale,casual",2023-04-07,1.35,https://images.unsplash.com/photo-1523275335684-37898b6baf30,2023-03-18,2023-03-29,259,2024-08-20
3b57080698eb44238254630c,Myself Jacket,SKU11338,This is the description for Myself Jacket.,297.04,,Accessories,Male,34,True,False,Autumn,L,White,Wool,"sale,formal",2022-05-21,1.28,https://images.unsplash.com/photo-1523275335684-37898b6baf30,2022-04-29,2022-05-13,305,2024-12-28
6c958c70258e4b819406e95c,Science Shirt,SKU11339,This is the description for Science Shirt.,44.83,,Pants,Unisex,41,False,False,Summer,"S,L,M","Blue,Red,White",Polyester,sale,2023-03-29,0.17,https://images.unsplash.com/photo-1581515281255-18b6d1193a3e,2023-03-08,2023-04-07,47,2024-10-20
887f7e9bd6ba4400a5cd92a1,Leg Jacket,SKU11340,This is the description for Leg Jacket.,203.47,108.59,Shoes,Female,50,False,False,Winter,"XL,M,S,L",Red,Cotton,"formal,sale,bestseller",2022-02-12,1.06,https://images.unsplash.com/photo-1600185365483-26d7d93d6a5c,2022-02-01,2022-02-09,12,2023-07-07
da65c7e69a4943efaa9458cf,Fight Jacket,SKU11341,This is the description for Fight Jacket.,103.2,85.31,Accessories,Male,88,False,True,Autumn,L,"Green,Red",Leather,bestseller,2023-03-07,1.1,https://images.unsplash.com/photo-1523275335684-37898b6baf30,2023-02-06,2023-02-14,414,2024-05-19
72dae9fc20e9445793d615f0,Into Jacket,SKU11342,This is the description for Into Jacket.,256.04,166.26,Accessories,Male,19,True,False,Spring,M,"White,Blue,Red,Green,Black",Polyester,casual,2022-02-26,0.32,https://images.unsplash.com/photo-1523275335684-37898b6baf30,2022-02-23,2022-02-24,56,2024-01-12
9edff9cd48884dbf86cdc417,Live Bag,SKU11343,This is the description for Live Bag.,297.88,223.73,Pants,Unisex,16,True,True,Summer,"L,S","Red,White,Green,Blue",Polyester,casual,2022-07-05,1.02,https://images.unsplash.com/photo-1581515281255-18b6d1193a3e,2022-07-05,2022-07-21,399,2024-04-30
308dfaf966d44ac3a0b8d003,Participant Bag,SKU11344,This is the description for Participant Bag.,299.16,225.96,Shirts,Male,1,False,False,Winter,S,"Blue,Black,Red,White,Green",Polyester,sale,2024-02-22,0.6,https://images.unsplash.com/photo-1581574209463-3b6b0d0c4a07,2024-01-23,2024-02-15,179,2024-08-21
150dd787f0674cac8bd94de5,Surface Sneakers,SKU11345,This is the description for Surface Sneakers.,223.76,,Pants,Male,34,True,False,Winter,"M,XL,S,L","Red,White,Green",Wool,"casual,bestseller,formal",2022-11-17,1.79,https://images.unsplash.com/photo-1581515281255-18b6d1193a3e,2022-11-17,2022-12-11,44,2024-01-09
5a8d16f2d1054d139d5d312a,Picture Jacket,SKU11346,This is the description for Picture Jacket.,254.53,193.35,Accessories,Female,97,False,True,Winter,XL,Red,Cotton,"bestseller,new,sale",2022-12-01,1.57,https://images.unsplash.com/photo-1523275335684-37898b6baf30,2022-11-01,2022-11-23,98,2025-03-28
2e9fbe7b9045435bb09bd394,Draw Pants,SKU11347,This is the description for Draw Pants.,241.15,,Accessories,Female,10,True,False,Summer,"L,S","White,Blue,Green,Black,Red",Leather,formal,2022-02-02,1.01,https://images.unsplash.com/photo-1523275335684-37898b6baf30,2022-01-13,2022-02-02,159,2025-02-01
c2465f9a60574a988795828a,Tough Pants,SKU11348,This is the description for Tough Pants.,112.85,98.5,Pants,Male,2,True,False,Winter,"L,XL,M","Red,Green,Blue,Black,White",Wool,"formal,sale",2024-09-12,1.04,https://images.unsplash.com/photo-1581515281255-18b6d1193a3e,2024-08-14,2024-09-09,188,2025-02-25
ac40e210e083456fba0d1296,Seem Shirt,SKU11349,This is the description for Seem Shirt.,172.69,113.64,Shoes,Male,50,True,False,Autumn,"S,M,L,XL","White,Black,Red,Blue",Leather,"formal,new",2023-08-10,1.74,https://images.unsplash.com/photo-1600185365483-26d7d93d6a5c,2023-08-10,2023-08-22,150,2024-09-15
809184378a0c44bfbd17b4b4,Trouble Shirt,SKU11350,This is the description for Trouble Shirt.,10.53,9.38,Pants,Unisex,93,False,False,Summer,"XL,M,L","Blue,White,Black",Cotton,new,2023-01-08,1.92,https://images.unsplash.com/photo-1581515281255-18b6d1193a3e,2022-12-26,2023-01-22,89,2024-10-22
2bc124b384794e4480326ffd,Have Shirt,SKU11351,This is the description for Have Shirt.,37.56,,Shoes,Male,97,False,True,Winter,"XL,M,S,L","Black,Green,Red,White,Blue",Leather,"sale,bestseller",2022-05-25,0.66,https://images.unsplash.com/photo-1600185365483-26d7d93d6a5c,2022-05-19,2022-06-08,221,2025-03-22
10d82f32ea9f4c8bbb8e3fbc,Later Shirt,SKU11352,This is the description for Later Shirt.,68.0,,Pants,Male,94,False,True,Autumn,"M,S,L","Black,Blue,Red",Leather,bestseller,2023-03-15,1.71,https://images.unsplash.com/photo-1581515281255-18b6d1193a3e,2023-02-14,2023-03-11,112,2024-01-31
be6c76de42974f28b00f1927,According Shirt,SKU11353,This is the description for According Shirt.,182.37,93.51,Accessories,Male,13,False,True,Autumn,"S,L",Black,Polyester,"sale,formal,new",2023-06-27,0.24,https://images.unsplash.com/photo-1523275335684-37898b6baf30,2023-06-19,2023-06-23,389,2025-02-01
f5720f46611a4fdcb4e1268a,Or Sneakers,SKU11354,This is the description for Or Sneakers.,123.47,70.06,Pants,Female,17,False,False,Summer,"M,S,XL","Blue,White",Leather,sale,2023-10-18,0.7,https://images.unsplash.com/photo-1581515281255-18b6d1193a3e,2023-10-13,2023-10-22,464,2024-06-02
6cf3021ae8bf44b58f754963,Woman Bag,SKU11355,This is the description for Woman Bag.,174.36,112.35,Shirts,Female,94,True,True,Spring,"M,S,L","Blue,Black",Wool,"new,sale",2022-11-05,0.31,https://images.unsplash.com/photo-1581574209463-3b6b0d0c4a07,2022-10-24,2022-11-23,3,2024-04-24
1aa5b1a99a2d459bbbcf3470,People Shirt,SKU11356,This is the description for People Shirt.,214.77,137.95,Accessories,Unisex,96,False,False,Winter,M,"Black,Red,Blue",Cotton,"new,sale",2023-02-27,1.38,https://images.unsplash.com/photo-1523275335684-37898b6baf30,2023-02-05,2023-02-18,361,2024-10-30
a2ac81a06dd745058831be8c,Today Pants,SKU11357,This is the description for Today Pants.,110.19,88.02,Accessories,Unisex,73,False,False,Autumn,"XL,L","Red,Green,White,Black,Blue",Cotton,"sale,new,casual",2022-08-10,0.77,https://images.unsplash.com/photo-1523275335684-37898b6baf30,2022-07-23,2022-08-13,118,2022-09-14
131634af53654712b85385aa,Subject Sneakers,SKU11358,This is the description for Subject Sneakers.,237.09,196.94,Pants,Male,9,True,True,Winter,"L,M","Red,White,Blue,Green,Black",Polyester,formal,2022-11-25,1.74,https://images.unsplash.com/photo-1581515281255-18b6d1193a3e,2022-11-16,2022-12-16,421,2024-10-24
d10df5f16bd04947b00c0e2f,Half Shirt,SKU11359,This is the description for Half Shirt.,171.88,118.49,Shoes,Female,73,True,False,Summer,"S,M,XL,L",Red,Cotton,"sale,bestseller,new",2023-01-06,1.97,https://images.unsplash.com/photo-1600185365483-26d7d93d6a5c,2022-12-28,2023-01-12,92,2023-11-05
9813b122f1d14a8297fb2170,He Bag,SKU11360,This is the description for He Bag.,204.88,119.68,Pants,Female,97,False,False,Autumn,L,"Red,White,Green",Leather,"sale,new,bestseller",2022-02-04,1.2,https://images.unsplash.com/photo-1581515281255-18b6d1193a3e,2022-02-04,2022-03-01,144,2022-12-03
e1406932600c41888fab7595,Surface Jacket,SKU11361,This is the description for Surface Jacket.,36.84,,Shoes,Unisex,87,False,True,Winter,"L,M,S","Red,Black,White,Green,Blue",Polyester,"bestseller,formal,casual",2024-08-03,1.47,https://images.unsplash.com/photo-1600185365483-26d7d93d6a5c,2024-07-25,2024-07-28,99,2024-12-11
59d7e6ef96084f4da3fe4756,Area Pants,SKU11362,This is the description for Area Pants.,81.71,62.57,Pants,Female,79,True,True,Autumn,"M,L,XL","Green,Red,Blue,White,Black",Wool,bestseller,2023-01-17,0.2,https://images.unsplash.com/photo-1581515281255-18b6d1193a3e,2023-01-12,2023-01-30,167,2023-07-06
42a48a32dcc44e25bc4efc5c,Discover Shirt,SKU11363,This is the description for Discover Shirt.,150.26,79.49,Accessories,Female,5,False,True,Spring,"XL,L,M,S",White,Cotton,"bestseller,sale",2024-07-03,0.35,https://images.unsplash.com/photo-1523275335684-37898b6baf30,2024-06-18,2024-07-12,243,2024-07-15
b1a5740eb6cc464081547d9f,Late Sneakers,SKU11364,This is the description for Late Sneakers.,71.57,48.16,Accessories,Male,6,False,True,Spring,"M,S","Black,Blue,White,Green",Leather,formal,2022-12-20,1.94,https://images.unsplash.com/photo-1523275335684-37898b6baf30,2022-11-20,2022-12-09,162,2023-07-20
ecd05edf4a8d495cadb7e4fc,Partner Pants,SKU11365,This is the description for Partner Pants.,143.52,77.32,Shoes,Male,82,True,True,Winter,"S,M,L","White,Black,Red",Polyester,"formal,casual,bestseller",2023-11-11,1.09,https://images.unsplash.com/photo-1600185365483-26d7d93d6a5c,2023-10-27,2023-11-21,410,2025-03-26
6e7c58c08ad14a989cea987c,Top Pants,SKU11366,This is the description for Top Pants.,93.91,,Pants,Unisex,91,True,False,Winter,"XL,M,S,L","Green,Black,White",Leather,"bestseller,casual",2023-05-02,1.95,https://images.unsplash.com/photo-1581515281255-18b6d1193a3e,2023-04-18,2023-05-04,93,2023-07-02
e3dc9bb90ece4045b3cf6bd4,To Jacket,SKU11367,This is the description for To Jacket.,25.02,,Pants,Female,14,False,True,Winter,XL,"White,Red",Cotton,"new,bestseller,casual",2022-12-14,0.33,https://images.unsplash.com/photo-1581515281255-18b6d1193a3e,2022-11-30,2022-12-25,152,2023-09-29
6e0d1a464cc440cf876e4e8e,Trade Pants,SKU11368,This is the description for Trade Pants.,21.09,18.19,Shoes,Female,72,False,True,Summer,S,"Green,Blue,Red,Black",Wool,"bestseller,sale,casual",2022-04-13,1.96,https://images.unsplash.com/photo-1600185365483-26d7d93d6a5c,2022-03-16,2022-03-25,482,2022-12-07
2de46b8a43664d6bb252304d,Officer Sneakers,SKU11369,This is the description for Officer Sneakers.,118.23,,Shirts,Unisex,25,True,True,Summer,L,"Red,Black",Leather,bestseller,2023-04-15,1.33,https://images.unsplash.com/photo-1581574209463-3b6b0d0c4a07,2023-03-26,2023-03-28,451,2024-01-04
411328afbbcd49a08e15b054,Big Pants,SKU11370,This is the description for Big Pants.,299.79,,Shirts,Male,29,False,True,Autumn,L,"White,Green,Red",Cotton,"sale,formal,casual",2024-09-21,0.33,https://images.unsplash.com/photo-1581574209463-3b6b0d0c4a07,2024-09-04,2024-09-18,55,2025-02-16
d2b5f4cf3ac8492ea52b77d2,Season Bag,SKU11371,This is the description for Season Bag.,89.79,,Shoes,Unisex,62,False,True,Winter,"M,L,S,XL","Green,Red,Blue,White",Wool,formal,2024-02-07,1.69,https://images.unsplash.com/photo-1600185365483-26d7d93d6a5c,2024-02-06,2024-02-15,266,2025-02-19
2c367f56dc544f5287b498b6,Letter Bag,SKU11372,This is the description for Letter Bag.,229.32,,Pants,Unisex,24,True,False,Summer,S,"White,Green,Black,Red",Leather,"casual,formal,bestseller",2022-04-25,0.31,https://images.unsplash.com/photo-1581515281255-18b6d1193a3e,2022-04-17,2022-04-23,156,2023-10-16
64d0b524abdd46aa87ced8cd,House Sneakers,SKU11373,This is the description for House Sneakers.,294.86,153.84,Shoes,Female,63,True,False,Winter,"M,XL,L,S","White,Green,Red,Blue,Black",Polyester,casual,2022-06-13,0.29,https://images.unsplash.com/photo-1600185365483-26d7d93d6a5c,2022-05-28,2022-06-23,10,2023-08-14
552ba46ae3dc42ceab77cf42,Next Jacket,SKU11374,This is the description for Next Jacket.,166.03,84.94,Shoes,Unisex,63,False,True,Autumn,"XL,M",White,Polyester,"sale,casual",2024-09-16,1.55,https://images.unsplash.com/photo-1600185365483-26d7d93d6a5c,2024-08-28,2024-09-16,345,2024-12-17
f238b4aaccb540e880b43217,Health Jacket,SKU11375,This is the description for Health Jacket.,54.95,31.61,Shirts,Unisex,90,True,True,Spring,"S,L","Blue,Red,White",Cotton,"new,bestseller",2024-07-15,1.2,https://images.unsplash.com/photo-1581574209463-3b6b0d0c4a07,2024-07-15,2024-07-28,44,2025-01-23
4ab1ad34f962479faa61ed4d,Show Shirt,SKU11376,This is the description for Show Shirt.,295.73,,Accessories,Male,75,True,True,Winter,"S,XL,M","Red,Green,White,Blue",Leather,"formal,new",2023-07-25,0.37,https://images.unsplash.com/photo-1523275335684-37898b6baf30,2023-07-07,2023-07-28,254,2024-09-25
7d3f888c0df045e998447aac,Perhaps Sneakers,SKU11377,This is the description for Perhaps Sneakers.,181.94,106.01,Shirts,Female,88,False,True,Autumn,"M,L,S","Red,Blue,White,Black",Polyester,"new,casual,bestseller",2024-01-28,0.48,https://images.unsplash.com/photo-1581574209463-3b6b0d0c4a07,2024-01-12,2024-02-09,313,2024-09-11
83cbd4843cc943d9af1b3748,Large Sneakers,SKU11378,This is the description for Large Sneakers.,168.4,97.6,Pants,Unisex,52,False,False,Winter,M,"Green,White,Blue",Cotton,"bestseller,sale,new",2023-01-28,1.08,https://images.unsplash.com/photo-1581515281255-18b6d1193a3e,2023-01-26,2023-01-29,271,2023-08-23
16fd99436c2f4883b13f3987,On Sneakers,SKU11379,This is the description for On Sneakers.,269.69,206.64,Shirts,Male,87,True,False,Spring,"XL,S","Black,Red,White",Polyester,"new,sale,formal",2024-11-11,0.43,https://images.unsplash.com/photo-1581574209463-3b6b0d0c4a07,2024-11-02,2024-11-27,71,2025-01-06
6ef755f397084273b2fdff2f,Little Shirt,SKU11380,This is the description for Little Shirt.,130.11,70.4,Shoes,Male,67,True,True,Autumn,"L,XL,S,M","Black,Green,White",Leather,casual,2024-03-31,1.37,https://images.unsplash.com/photo-1600185365483-26d7d93d6a5c,2024-03-24,2024-04-18,26,2024-08-31
